location_id,region,latitude,longitude,building_type,tiv,deductible,policy_limit
LOC-04457,Los Angeles (Quake),33.16812,-117.22124,Wood,421182.28,21059.11,421182.28
LOC-04458,Miami (Hurricane),25.05565,-80.75195,Wood,1002041.01,100204.1,801632.8
LOC-04459,Houston (Flood/Wind),30.69763,-94.58256,Steel,1942779.67,97138.98,1942779.67
LOC-04460,Miami (Hurricane),26.13341,-79.57402,Wood,528180.84,10563.62,528180.84
LOC-04461,Los Angeles (Quake),33.05752,-119.80655,Wood,8149979.58,162999.59,9779975.49
LOC-04462,Houston (Flood/Wind),29.54925,-94.24308,Concrete,60674.67,1213.49,72809.6
LOC-04463,Los Angeles (Quake),35.4836,-115.28364,Masonry,1581992.64,79099.63,1581992.64
LOC-04464,Houston (Flood/Wind),30.01273,-95.13887,Wood,315092.59,15754.63,315092.59
LOC-04465,Houston (Flood/Wind),28.69232,-93.48075,Wood,50000.0,2500.0,50000.0
LOC-04466,Miami (Hurricane),26.30024,-81.25245,Masonry,208033.3,10401.66,166426.64
LOC-04467,Los Angeles (Quake),34.80295,-119.15124,Concrete,280979.17,28097.92,280979.17
LOC-04468,Houston (Flood/Wind),29.03091,-94.90573,Wood,229154.89,22915.49,229154.89
LOC-04469,Los Angeles (Quake),33.83396,-120.2494,Wood,407305.04,40730.5,407305.04
LOC-04470,Miami (Hurricane),24.8037,-80.94744,Wood,501156.47,50115.65,601387.76
LOC-04471,Miami (Hurricane),24.38944,-79.15037,Wood,344673.41,6893.47,344673.41
LOC-04472,Los Angeles (Quake),32.64376,-117.21899,Wood,258066.02,12903.3,258066.02
LOC-04473,Los Angeles (Quake),35.24293,-116.44319,Wood,141423.43,2828.47,141423.43
LOC-04474,Houston (Flood/Wind),30.18098,-96.15053,Wood,50000.0,2500.0,50000.0
LOC-04475,Miami (Hurricane),25.61161,-80.10922,Wood,85558.64,4277.93,85558.64
LOC-04476,Los Angeles (Quake),34.77616,-117.36232,Masonry,305214.88,15260.74,305214.88
LOC-04477,Los Angeles (Quake),34.42742,-118.70325,Wood,159716.43,3194.33,159716.43
LOC-04478,Los Angeles (Quake),35.71774,-119.15117,Wood,777519.08,77751.91,777519.08
LOC-04479,Los Angeles (Quake),33.3873,-116.85738,Wood,439090.38,21954.52,439090.38
LOC-04480,Houston (Flood/Wind),29.26848,-94.85027,Wood,206003.94,4120.08,206003.94
LOC-04481,Los Angeles (Quake),36.14689,-117.46253,Wood,178508.04,3570.16,178508.04
LOC-04482,Houston (Flood/Wind),30.55542,-95.12251,Steel,125374.06,12537.41,100299.25
LOC-04483,Los Angeles (Quake),33.66446,-117.86158,Wood,343778.69,34377.87,275022.96
LOC-04484,Houston (Flood/Wind),29.9994,-97.0317,Concrete,59203.0,1184.06,59203.0
LOC-04485,Los Angeles (Quake),32.99632,-118.00968,Wood,233302.7,23330.27,279963.24
LOC-04486,Los Angeles (Quake),34.08794,-116.94072,Wood,718779.95,35939.0,718779.95
LOC-04487,Houston (Flood/Wind),31.34056,-95.40111,Wood,405961.23,8119.22,405961.23
LOC-04488,Miami (Hurricane),24.71974,-81.77718,Wood,135512.57,6775.63,135512.57
LOC-04489,Miami (Hurricane),26.12424,-79.29461,Wood,412235.34,20611.77,329788.27
LOC-04490,Miami (Hurricane),26.05517,-81.44986,Masonry,1050043.86,21000.88,1050043.86
LOC-04491,Miami (Hurricane),26.69109,-79.99022,Wood,76142.37,3807.12,91370.85
LOC-04492,Miami (Hurricane),25.49397,-79.60433,Wood,432777.1,21638.86,432777.1
LOC-04493,Miami (Hurricane),25.10879,-81.17205,Concrete,618159.36,12363.19,494527.49
LOC-04494,Los Angeles (Quake),33.81324,-118.05158,Masonry,229075.02,11453.75,229075.02
LOC-04495,Los Angeles (Quake),33.50806,-118.95507,Wood,723284.05,14465.68,723284.05
LOC-04496,Los Angeles (Quake),32.77853,-117.96941,Wood,123516.31,2470.33,148219.57
LOC-04497,Los Angeles (Quake),35.57581,-117.11869,Concrete,136505.42,6825.27,109204.33
LOC-04498,Houston (Flood/Wind),29.24462,-95.98729,Steel,282533.45,5650.67,282533.45
LOC-04499,Los Angeles (Quake),35.12379,-117.17813,Concrete,190253.8,9512.69,190253.8
LOC-04500,Houston (Flood/Wind),30.36463,-95.32841,Wood,60860.95,1217.22,60860.95
LOC-04501,Houston (Flood/Wind),27.88228,-96.25603,Wood,127880.21,12788.02,153456.25
LOC-04502,Miami (Hurricane),26.18265,-80.374,Concrete,338319.49,33831.95,405983.39
LOC-04503,Houston (Flood/Wind),30.79153,-94.49381,Concrete,207741.17,10387.06,166192.94
LOC-04504,Houston (Flood/Wind),30.88983,-95.50342,Concrete,156648.39,15664.84,156648.39
LOC-04505,Los Angeles (Quake),34.90941,-115.62353,Wood,240440.21,4808.8,240440.21
LOC-04506,Los Angeles (Quake),35.20286,-117.30322,Wood,127415.44,6370.77,127415.44
LOC-04507,Houston (Flood/Wind),28.16344,-95.55583,Masonry,594315.6,59431.56,594315.6
LOC-04508,Miami (Hurricane),26.8287,-80.31079,Wood,231804.9,11590.24,231804.9
LOC-04509,Houston (Flood/Wind),29.14022,-95.55964,Wood,374154.95,7483.1,374154.95
LOC-04510,Houston (Flood/Wind),29.23629,-94.26037,Concrete,215308.22,4306.16,172246.58
LOC-04511,Miami (Hurricane),26.41133,-80.23706,Wood,342492.85,17124.64,342492.85
LOC-04512,Houston (Flood/Wind),29.2486,-94.51539,Wood,894482.26,17889.65,715585.81
LOC-04513,Miami (Hurricane),26.51823,-79.32031,Wood,188333.24,18833.32,150666.59
LOC-04514,Los Angeles (Quake),34.85067,-117.04876,Wood,268900.04,26890.0,268900.04
LOC-04515,Houston (Flood/Wind),29.40215,-96.39871,Wood,984884.46,49244.22,787907.57
LOC-04516,Los Angeles (Quake),34.08116,-117.01549,Concrete,273357.95,5467.16,218686.36
LOC-04517,Houston (Flood/Wind),30.61916,-95.18658,Wood,261512.32,13075.62,209209.86
LOC-04518,Los Angeles (Quake),34.15797,-116.35999,Masonry,578577.7,28928.88,578577.7
LOC-04519,Los Angeles (Quake),32.87579,-117.38826,Concrete,288131.08,14406.55,288131.08
LOC-04520,Houston (Flood/Wind),30.86913,-95.68114,Masonry,267172.96,13358.65,267172.96
LOC-04521,Los Angeles (Quake),36.02958,-118.67903,Masonry,576869.68,57686.97,576869.68
LOC-04522,Los Angeles (Quake),32.42497,-118.23086,Wood,694482.41,69448.24,833378.9
LOC-04523,Los Angeles (Quake),34.3712,-115.90276,Steel,58022.43,5802.24,46417.95
LOC-04524,Los Angeles (Quake),34.04251,-118.27451,Concrete,74763.64,1495.27,74763.64
LOC-04525,Houston (Flood/Wind),30.73378,-95.92437,Steel,305705.76,30570.58,244564.61
LOC-04526,Miami (Hurricane),25.80376,-82.39253,Wood,789817.7,39490.89,631854.16
LOC-04527,Houston (Flood/Wind),30.53981,-94.51883,Concrete,214048.33,10702.42,171238.67
LOC-04528,Miami (Hurricane),26.2734,-78.94602,Wood,189031.89,3780.64,189031.89
LOC-04529,Miami (Hurricane),25.94731,-79.14037,Masonry,258500.34,12925.02,206800.27
LOC-04530,Houston (Flood/Wind),30.65336,-96.71276,Concrete,679372.21,13587.44,543497.77
LOC-04531,Los Angeles (Quake),33.60427,-120.12996,Masonry,446051.93,8921.04,446051.93
LOC-04532,Houston (Flood/Wind),29.90285,-96.43567,Wood,352796.25,7055.93,282237.0
LOC-04533,Miami (Hurricane),26.64493,-79.87977,Wood,129437.75,2588.75,103550.2
LOC-04534,Los Angeles (Quake),32.28569,-118.77335,Masonry,234622.78,23462.28,187698.23
LOC-04535,Houston (Flood/Wind),30.41083,-92.76713,Wood,341732.47,17086.62,410078.96
LOC-04536,Miami (Hurricane),26.65953,-80.94246,Concrete,50000.0,1000.0,50000.0
LOC-04537,Los Angeles (Quake),35.3154,-116.5418,Wood,66143.19,1322.86,52914.55
LOC-04538,Houston (Flood/Wind),29.35637,-95.82664,Wood,99131.3,1982.63,99131.3
LOC-04539,Miami (Hurricane),26.14176,-80.16903,Wood,294526.62,29452.66,294526.62
LOC-04540,Houston (Flood/Wind),31.27196,-95.4209,Wood,84648.91,8464.89,101578.69
LOC-04541,Los Angeles (Quake),34.10268,-117.66941,Wood,695071.21,34753.56,834085.46
LOC-04542,Houston (Flood/Wind),28.19201,-94.64477,Wood,250043.78,5000.88,250043.78
LOC-04543,Los Angeles (Quake),33.50179,-119.00711,Wood,250818.79,12540.94,250818.79
LOC-04544,Houston (Flood/Wind),29.91343,-95.54257,Concrete,205164.8,4103.3,205164.8
LOC-04545,Houston (Flood/Wind),30.78758,-94.704,Wood,630216.38,31510.82,504173.1
LOC-04546,Los Angeles (Quake),31.61074,-118.21689,Steel,236879.92,11844.0,236879.92
LOC-04547,Miami (Hurricane),26.43197,-79.41672,Masonry,346361.38,6927.23,346361.38
LOC-04548,Miami (Hurricane),25.99717,-78.78126,Wood,432582.32,43258.23,432582.32
LOC-04549,Los Angeles (Quake),34.64955,-117.2458,Wood,127279.41,6363.97,127279.41
LOC-04550,Miami (Hurricane),26.12383,-80.67938,Wood,247583.57,24758.36,297100.29
LOC-04551,Houston (Flood/Wind),29.14411,-94.90842,Masonry,121019.76,12101.98,96815.8
LOC-04552,Miami (Hurricane),25.90484,-78.8285,Concrete,85624.38,8562.44,102749.26
LOC-04553,Houston (Flood/Wind),30.19597,-96.12646,Concrete,197482.54,3949.65,197482.54
LOC-04554,Miami (Hurricane),26.29283,-81.54256,Concrete,216451.31,10822.57,259741.58
LOC-04555,Los Angeles (Quake),34.07594,-117.52574,Concrete,371843.64,18592.18,371843.64
LOC-04556,Los Angeles (Quake),32.7836,-117.80823,Concrete,342683.39,6853.67,342683.39
LOC-04557,Miami (Hurricane),25.12009,-80.77499,Concrete,164292.55,3285.85,164292.55
LOC-04558,Los Angeles (Quake),32.62791,-121.06632,Masonry,356433.21,7128.66,356433.21
LOC-04559,Los Angeles (Quake),33.37404,-116.69908,Concrete,64250.21,1285.0,64250.21
LOC-04560,Los Angeles (Quake),33.51121,-118.83036,Wood,550404.35,55040.44,550404.35
LOC-04561,Los Angeles (Quake),34.9906,-116.78111,Wood,1572447.09,78622.35,1886936.51
LOC-04562,Miami (Hurricane),25.0741,-80.29937,Wood,242623.4,4852.47,291148.08
LOC-04563,Los Angeles (Quake),33.46853,-119.58266,Wood,791038.23,15820.76,632830.58
LOC-04564,Miami (Hurricane),25.28141,-80.0337,Wood,621169.25,62116.92,496935.4
LOC-04565,Houston (Flood/Wind),30.10987,-94.89149,Concrete,330737.76,33073.78,330737.76
LOC-04566,Houston (Flood/Wind),30.24954,-95.55286,Concrete,714555.35,14291.11,571644.28
LOC-04567,Miami (Hurricane),26.07707,-79.77977,Wood,112253.16,11225.32,112253.16
LOC-04568,Houston (Flood/Wind),29.50334,-94.03508,Masonry,268501.97,13425.1,268501.97
LOC-04569,Los Angeles (Quake),33.96259,-119.90004,Masonry,362321.38,7246.43,362321.38
LOC-04570,Houston (Flood/Wind),29.47738,-95.40289,Concrete,246766.28,12338.31,296119.54
LOC-04571,Los Angeles (Quake),34.92843,-119.41843,Wood,606212.0,30310.6,606212.0
LOC-04572,Miami (Hurricane),25.46449,-80.8604,Wood,129078.55,6453.93,129078.55
LOC-04573,Houston (Flood/Wind),30.60725,-94.68618,Concrete,86867.89,4343.39,104241.47
LOC-04574,Miami (Hurricane),26.12203,-80.42976,Wood,2156659.97,43133.2,1725327.98
LOC-04575,Los Angeles (Quake),34.26267,-119.79921,Masonry,163517.55,3270.35,196221.06
LOC-04576,Miami (Hurricane),25.87461,-79.97819,Wood,1607091.35,160709.13,1285673.08
LOC-04577,Miami (Hurricane),26.33155,-80.06729,Wood,198760.01,3975.2,198760.01
LOC-04578,Houston (Flood/Wind),29.07427,-97.2776,Concrete,356199.78,35619.98,356199.78
LOC-04579,Miami (Hurricane),26.52295,-80.25622,Wood,50000.0,1000.0,50000.0
LOC-04580,Houston (Flood/Wind),30.43049,-94.84299,Concrete,155675.68,7783.78,124540.54
LOC-04581,Miami (Hurricane),24.67122,-80.11195,Wood,165015.53,3300.31,198018.64
LOC-04582,Los Angeles (Quake),35.32442,-116.4343,Wood,270032.47,5400.65,324038.96
LOC-04583,Houston (Flood/Wind),29.23338,-96.14254,Wood,244485.36,12224.27,195588.29
LOC-04584,Houston (Flood/Wind),31.91981,-95.02251,Wood,470414.09,23520.7,470414.09
LOC-04585,Houston (Flood/Wind),28.72097,-95.32982,Wood,159731.48,3194.63,191677.78
LOC-04586,Miami (Hurricane),25.94448,-80.03623,Concrete,300594.86,6011.9,300594.86
LOC-04587,Los Angeles (Quake),33.99108,-118.24692,Wood,93255.48,1865.11,111906.58
LOC-04588,Los Angeles (Quake),32.13166,-118.84277,Steel,185546.45,3710.93,185546.45
LOC-04589,Los Angeles (Quake),33.16073,-119.50863,Wood,263237.65,13161.88,210590.12
LOC-04590,Houston (Flood/Wind),29.33895,-96.28716,Masonry,284543.68,14227.18,284543.68
LOC-04591,Houston (Flood/Wind),28.60339,-96.30885,Concrete,52460.93,5246.09,41968.75
LOC-04592,Houston (Flood/Wind),30.46315,-93.41757,Concrete,650497.85,32524.89,780597.42
LOC-04593,Los Angeles (Quake),33.82431,-117.60378,Concrete,252626.47,12631.32,252626.47
LOC-04594,Houston (Flood/Wind),30.44889,-96.67616,Wood,433045.84,21652.29,433045.84
LOC-04595,Houston (Flood/Wind),29.93529,-96.08579,Wood,1213339.76,24266.8,1456007.71
LOC-04596,Houston (Flood/Wind),29.34182,-94.34247,Concrete,434612.19,21730.61,347689.75
LOC-04597,Los Angeles (Quake),35.32569,-118.20602,Wood,386415.46,19320.77,386415.46
LOC-04598,Houston (Flood/Wind),29.88298,-95.47789,Concrete,161235.52,3224.71,193482.62
LOC-04599,Miami (Hurricane),25.81937,-78.97883,Wood,228929.83,4578.6,228929.83
LOC-04600,Houston (Flood/Wind),28.45266,-95.93679,Wood,50000.0,1000.0,50000.0
LOC-04601,Los Angeles (Quake),33.3527,-118.1424,Wood,131274.52,6563.73,131274.52
LOC-04602,Miami (Hurricane),24.83427,-79.76915,Concrete,126330.13,2526.6,126330.13
LOC-04603,Miami (Hurricane),25.86249,-79.965,Concrete,286951.79,14347.59,286951.79
LOC-04604,Miami (Hurricane),25.80673,-78.70547,Wood,157017.51,15701.75,188421.01
LOC-04605,Houston (Flood/Wind),29.84046,-94.04523,Wood,622910.32,31145.52,498328.25
LOC-04606,Los Angeles (Quake),36.09255,-120.40278,Wood,369596.05,36959.61,295676.84
LOC-04607,Houston (Flood/Wind),30.94668,-97.40138,Wood,306656.8,30665.68,306656.8
LOC-04608,Houston (Flood/Wind),29.244,-94.70022,Masonry,165190.68,16519.07,165190.68
LOC-04609,Los Angeles (Quake),32.77907,-119.88821,Wood,4473909.61,89478.19,4473909.61
LOC-04610,Miami (Hurricane),26.92757,-79.04844,Concrete,487253.84,24362.69,389803.07
LOC-04611,Los Angeles (Quake),34.10059,-116.75914,Wood,1605088.84,160508.88,1926106.61
LOC-04612,Houston (Flood/Wind),28.7113,-94.99983,Wood,939198.44,93919.84,939198.44
LOC-04613,Houston (Flood/Wind),28.79981,-95.56653,Wood,112186.46,11218.65,112186.46
LOC-04614,Miami (Hurricane),25.46002,-80.26683,Wood,200910.91,20091.09,200910.91
LOC-04615,Los Angeles (Quake),31.03874,-118.6193,Steel,301239.53,6024.79,301239.53
LOC-04616,Miami (Hurricane),25.16285,-79.7291,Wood,139216.38,6960.82,139216.38
LOC-04617,Miami (Hurricane),26.04476,-79.34398,Wood,719340.44,35967.02,575472.35
LOC-04618,Miami (Hurricane),26.22296,-81.2615,Concrete,306527.26,15326.36,306527.26
LOC-04619,Houston (Flood/Wind),29.03807,-95.56041,Wood,573351.37,57335.14,458681.1
LOC-04620,Houston (Flood/Wind),28.11314,-95.63818,Wood,761800.38,15236.01,761800.38
LOC-04621,Houston (Flood/Wind),28.7158,-94.87996,Masonry,144690.84,14469.08,144690.84
LOC-04622,Miami (Hurricane),26.31227,-80.81984,Wood,140971.47,14097.15,112777.17
LOC-04623,Houston (Flood/Wind),30.88937,-95.46751,Concrete,343468.37,17173.42,412162.04
LOC-04624,Miami (Hurricane),25.09609,-81.33499,Wood,184632.63,3692.65,184632.63
LOC-04625,Houston (Flood/Wind),31.71767,-95.71511,Wood,381841.73,19092.09,381841.73
LOC-04626,Miami (Hurricane),25.0994,-80.59869,Masonry,515863.09,51586.31,515863.09
LOC-04627,Miami (Hurricane),25.25126,-79.7245,Wood,434111.08,43411.11,520933.3
LOC-04628,Houston (Flood/Wind),29.7341,-93.18753,Wood,328660.43,16433.02,262928.34
LOC-04629,Houston (Flood/Wind),30.38593,-95.33558,Wood,620257.56,12405.15,620257.56
LOC-04630,Houston (Flood/Wind),28.96113,-96.87481,Wood,1143940.44,22878.81,1143940.44
LOC-04631,Houston (Flood/Wind),30.71899,-95.66569,Wood,762769.56,38138.48,762769.56
LOC-04632,Los Angeles (Quake),32.89067,-119.56636,Wood,137368.66,2747.37,137368.66
LOC-04633,Los Angeles (Quake),32.10753,-115.57265,Wood,784047.13,15680.94,940856.55
LOC-04634,Los Angeles (Quake),33.79793,-120.29247,Wood,63298.35,1265.97,50638.68
LOC-04635,Miami (Hurricane),26.60472,-80.48276,Concrete,801702.89,40085.14,641362.31
LOC-04636,Houston (Flood/Wind),29.63847,-93.09146,Steel,80614.75,4030.74,80614.75
LOC-04637,Los Angeles (Quake),34.65242,-117.2199,Concrete,462363.96,9247.28,462363.96
LOC-04638,Houston (Flood/Wind),28.38072,-94.63977,Wood,87705.85,4385.29,70164.68
LOC-04639,Houston (Flood/Wind),29.12721,-95.10397,Concrete,222160.54,22216.05,177728.43
LOC-04640,Houston (Flood/Wind),29.61596,-94.51019,Wood,931900.3,18638.01,931900.3
LOC-04641,Los Angeles (Quake),34.64219,-119.40645,Masonry,98743.47,1974.87,98743.47
LOC-04642,Houston (Flood/Wind),30.46166,-96.67326,Wood,1001823.35,50091.17,1001823.35
LOC-04643,Miami (Hurricane),25.94693,-80.87953,Wood,141746.77,2834.94,170096.12
LOC-04644,Miami (Hurricane),25.59151,-80.27334,Wood,1533392.39,153339.24,1533392.39
LOC-04645,Los Angeles (Quake),33.70406,-119.24283,Concrete,385293.67,7705.87,385293.67
LOC-04646,Los Angeles (Quake),33.89009,-117.59842,Wood,272001.37,5440.03,217601.1
LOC-04647,Houston (Flood/Wind),31.37065,-97.01195,Wood,705250.51,14105.01,564200.41
LOC-04648,Los Angeles (Quake),33.06608,-119.98939,Wood,1257007.98,25140.16,1508409.58
LOC-04649,Houston (Flood/Wind),29.20844,-96.31895,Wood,1950692.05,195069.2,1950692.05
LOC-04650,Houston (Flood/Wind),30.50557,-95.0821,Concrete,110236.26,5511.81,88189.01
LOC-04651,Los Angeles (Quake),33.97243,-118.55696,Concrete,7051162.0,705116.2,5640929.6
LOC-04652,Los Angeles (Quake),32.73849,-118.35032,Wood,303967.37,15198.37,243173.9
LOC-04653,Los Angeles (Quake),35.25207,-117.92557,Steel,638676.36,12773.53,510941.09
LOC-04654,Houston (Flood/Wind),29.85733,-95.0664,Wood,373650.4,18682.52,448380.48
LOC-04655,Los Angeles (Quake),32.89704,-117.0658,Wood,212238.82,10611.94,212238.82
LOC-04656,Los Angeles (Quake),36.41304,-117.2313,Concrete,333239.72,33323.97,266591.78
LOC-04657,Los Angeles (Quake),35.8774,-117.55517,Concrete,682447.18,13648.94,682447.18
LOC-04658,Miami (Hurricane),25.50347,-80.32979,Concrete,198922.99,9946.15,159138.39
LOC-04659,Houston (Flood/Wind),30.72671,-93.5338,Masonry,200715.95,10035.8,200715.95
LOC-04660,Miami (Hurricane),25.6445,-78.44881,Wood,117103.04,5855.15,117103.04
LOC-04661,Houston (Flood/Wind),31.65937,-95.80004,Wood,166642.92,16664.29,166642.92
LOC-04662,Houston (Flood/Wind),31.6726,-94.99234,Wood,615566.76,30778.34,738680.12
LOC-04663,Miami (Hurricane),26.35352,-80.65161,Wood,175496.73,3509.93,175496.73
LOC-04664,Miami (Hurricane),26.54965,-80.76724,Wood,837867.04,83786.7,1005440.44
LOC-04665,Miami (Hurricane),25.82743,-79.48554,Masonry,214431.7,10721.59,214431.7
LOC-04666,Houston (Flood/Wind),29.17861,-96.64211,Wood,633599.77,63359.98,760319.73
LOC-04667,Miami (Hurricane),26.19664,-79.3127,Wood,655724.99,32786.25,655724.99
LOC-04668,Los Angeles (Quake),32.38786,-119.39749,Wood,98329.36,9832.94,98329.36
LOC-04669,Miami (Hurricane),26.33177,-80.01694,Concrete,75703.77,1514.08,60563.01
LOC-04670,Los Angeles (Quake),33.26879,-119.27789,Wood,130213.43,13021.34,130213.43
LOC-04671,Los Angeles (Quake),33.26186,-120.60095,Concrete,177713.94,8885.7,177713.94
LOC-04672,Los Angeles (Quake),34.91838,-120.49102,Wood,839712.13,41985.61,839712.13
LOC-04673,Los Angeles (Quake),33.48159,-118.16482,Wood,140067.45,2801.35,140067.45
LOC-04674,Los Angeles (Quake),36.01587,-119.43323,Masonry,168864.47,3377.29,135091.58
LOC-04675,Miami (Hurricane),25.91959,-78.95792,Wood,374017.97,7480.36,374017.97
LOC-04676,Houston (Flood/Wind),29.99595,-96.52138,Concrete,691707.51,69170.75,691707.51
LOC-04677,Miami (Hurricane),26.02905,-80.71398,Concrete,179171.53,8958.58,215005.84
LOC-04678,Los Angeles (Quake),34.99232,-118.34712,Wood,645693.33,32284.67,516554.67
LOC-04679,Houston (Flood/Wind),31.16032,-96.24771,Wood,844904.85,84490.49,844904.85
LOC-04680,Houston (Flood/Wind),30.35272,-96.29744,Wood,205169.63,10258.48,164135.7
LOC-04681,Los Angeles (Quake),34.36121,-116.98452,Wood,257992.57,25799.26,257992.57
LOC-04682,Houston (Flood/Wind),29.59863,-95.17178,Wood,264018.32,5280.37,264018.32
LOC-04683,Los Angeles (Quake),34.2576,-117.93507,Wood,421998.94,42199.89,421998.94
LOC-04684,Houston (Flood/Wind),30.69808,-94.70951,Wood,100170.86,10017.09,80136.69
LOC-04685,Los Angeles (Quake),34.97057,-117.96295,Concrete,251025.17,5020.5,251025.17
LOC-04686,Los Angeles (Quake),34.97055,-118.81103,Masonry,220007.75,22000.78,264009.3
LOC-04687,Houston (Flood/Wind),29.44948,-95.92692,Wood,145903.48,2918.07,145903.48
LOC-04688,Los Angeles (Quake),35.63171,-117.11616,Wood,258783.37,12939.17,258783.37
LOC-04689,Miami (Hurricane),26.14467,-82.02165,Wood,264499.93,13225.0,264499.93
LOC-04690,Houston (Flood/Wind),29.42024,-94.2618,Wood,253158.41,12657.92,253158.41
LOC-04691,Miami (Hurricane),25.73033,-81.03238,Wood,93438.09,4671.9,93438.09
LOC-04692,Houston (Flood/Wind),29.96851,-94.74294,Concrete,232915.89,23291.59,232915.89
LOC-04693,Houston (Flood/Wind),32.35043,-93.63423,Concrete,127606.5,12760.65,127606.5
LOC-04694,Houston (Flood/Wind),29.36368,-95.62578,Wood,441590.03,44159.0,353272.02
LOC-04695,Miami (Hurricane),24.41714,-79.46135,Steel,244188.85,12209.44,195351.08
LOC-04696,Miami (Hurricane),26.32537,-80.58483,Concrete,322896.22,6457.92,322896.22
LOC-04697,Houston (Flood/Wind),30.41858,-92.67801,Wood,571279.28,11425.59,457023.43
LOC-04698,Houston (Flood/Wind),30.04522,-93.91126,Wood,796597.88,79659.79,796597.88
LOC-04699,Miami (Hurricane),25.24598,-81.19916,Masonry,2905183.04,290518.3,2905183.04
LOC-04700,Miami (Hurricane),25.06999,-80.65307,Concrete,1427751.94,71387.6,1427751.94
LOC-04701,Houston (Flood/Wind),31.09698,-97.09651,Wood,673336.84,67333.68,673336.84
LOC-04702,Miami (Hurricane),26.05582,-81.30295,Wood,404721.04,40472.1,323776.84
LOC-04703,Los Angeles (Quake),35.65448,-116.6689,Masonry,106950.82,10695.08,106950.82
LOC-04704,Los Angeles (Quake),33.33574,-119.37003,Wood,51950.4,5195.04,51950.4
LOC-04705,Los Angeles (Quake),34.13148,-117.58071,Concrete,59736.07,5973.61,71683.28
LOC-04706,Miami (Hurricane),25.51015,-80.22386,Wood,2758824.86,137941.24,3310589.83
LOC-04707,Miami (Hurricane),24.89508,-80.44455,Wood,167173.72,16717.37,200608.47
LOC-04708,Miami (Hurricane),24.73691,-78.89681,Wood,249206.04,24920.6,249206.04
LOC-04709,Los Angeles (Quake),33.10632,-117.93893,Wood,50000.0,5000.0,50000.0
LOC-04710,Los Angeles (Quake),37.60023,-119.52594,Concrete,741695.57,74169.56,593356.45
LOC-04711,Los Angeles (Quake),33.16083,-119.54863,Wood,409579.72,40957.97,409579.72
LOC-04712,Miami (Hurricane),24.40754,-80.37827,Concrete,55535.48,2776.77,55535.48
LOC-04713,Los Angeles (Quake),34.86181,-119.45597,Concrete,228897.51,22889.75,274677.01
LOC-04714,Los Angeles (Quake),34.69129,-118.26508,Concrete,111735.92,5586.8,134083.11
LOC-04715,Miami (Hurricane),23.71513,-80.78278,Wood,71199.23,1423.98,56959.39
LOC-04716,Miami (Hurricane),23.6622,-80.81006,Concrete,1414400.65,28288.01,1131520.52
LOC-04717,Miami (Hurricane),25.238,-81.66588,Wood,50000.0,2500.0,60000.0
LOC-04718,Los Angeles (Quake),32.22292,-118.28986,Wood,443214.67,8864.29,531857.61
LOC-04719,Los Angeles (Quake),33.70213,-119.395,Steel,859588.26,17191.77,687670.61
LOC-04720,Miami (Hurricane),25.49796,-80.74068,Concrete,513282.13,25664.11,615938.56
LOC-04721,Miami (Hurricane),24.66407,-81.51629,Wood,3811857.12,76237.14,3049485.7
LOC-04722,Los Angeles (Quake),33.15296,-119.05644,Concrete,218244.01,21824.4,218244.01
LOC-04723,Miami (Hurricane),25.35043,-81.04326,Concrete,2179598.96,108979.95,2615518.75
LOC-04724,Los Angeles (Quake),35.3424,-117.03795,Concrete,91695.84,1833.92,91695.84
LOC-04725,Los Angeles (Quake),32.29704,-118.329,Wood,1834616.15,183461.62,1834616.15
LOC-04726,Los Angeles (Quake),35.55176,-116.31376,Wood,520581.26,10411.63,520581.26
LOC-04727,Miami (Hurricane),26.41492,-80.691,Steel,146497.05,14649.71,175796.46
LOC-04728,Houston (Flood/Wind),30.06062,-94.52506,Steel,1037207.3,103720.73,1037207.3
LOC-04729,Houston (Flood/Wind),28.74795,-94.18298,Concrete,127645.49,6382.27,102116.39
LOC-04730,Los Angeles (Quake),33.1335,-117.85062,Steel,60479.75,3023.99,60479.75
LOC-04731,Los Angeles (Quake),34.22557,-116.65093,Wood,200063.78,4001.28,200063.78
LOC-04732,Miami (Hurricane),25.53942,-80.92012,Wood,483635.15,9672.7,483635.15
LOC-04733,Miami (Hurricane),25.07509,-80.58967,Concrete,92462.48,9246.25,110954.98
LOC-04734,Houston (Flood/Wind),30.42429,-96.19787,Wood,373521.2,18676.06,448225.44
LOC-04735,Los Angeles (Quake),35.33487,-118.56205,Wood,1757803.14,175780.31,1757803.14
LOC-04736,Miami (Hurricane),25.17144,-80.60346,Concrete,3179299.51,317929.95,3179299.51
LOC-04737,Houston (Flood/Wind),28.55072,-95.58235,Concrete,313359.4,15667.97,313359.4
LOC-04738,Miami (Hurricane),25.54492,-79.51862,Wood,720609.26,72060.93,720609.26
LOC-04739,Los Angeles (Quake),32.98891,-116.5488,Concrete,464621.54,9292.43,557545.85
LOC-04740,Miami (Hurricane),26.52683,-80.30487,Steel,82246.82,4112.34,82246.82
LOC-04741,Houston (Flood/Wind),28.82772,-94.16782,Concrete,976763.78,19535.28,781411.02
LOC-04742,Miami (Hurricane),25.70397,-79.09365,Steel,184773.13,3695.46,147818.51
LOC-04743,Los Angeles (Quake),35.64056,-117.62589,Wood,538230.62,26911.53,645876.75
